Dataset,Base RMSE,Base NRMSE,Offline RMSE,Offline NRMSE,Online RMSE,Online NRMSE,Periodic RMSE,Periodic NRMSE,Online Runtime,Periodic Runtime
kdd-T3,11.391041829986197,0.05476462418262595,12.369403931514782,0.0594682881322826,12.369403931514782,0.0594682881322826,12.21907028694055,0.05874553022567572,0.751262903213501,47.778000831604004
nn5-T5,8.989542879075653,0.12640536977831363,8.67799496852712,0.12202457652038129,8.67799496852712,0.12202457652038129,8.465105992056133,0.11903106392974899,0.13409209251403809,4.363673686981201
nn5-T4,7.777011021254514,0.1429770447263466,7.46159824696018,0.13717831482686557,7.46159824696018,0.13717831482686557,7.089222737865244,0.13033234924016973,0.1283719539642334,4.1517088413238525
kdd-T2,44.03647821535195,0.020274621646110474,45.630671671976934,0.021008596534059364,45.32880163122336,0.020869614010692154,45.74322598908035,0.02106041712204436,5.508549690246582,45.655632972717285
nn5-T6,8.804976265485397,0.14601154530967092,8.54168853505435,0.14164548602430907,8.54168853505435,0.14164548602430907,8.205896509938926,0.13607709935165468,0.14003705978393555,3.702230930328369
nn5-T7,6.958010015925082,0.14642325879023962,6.852719652168518,0.14420754508112446,6.852719652168518,0.14420754508112446,6.777179679869182,0.14261789388952256,0.13036894798278809,4.476283311843872
kdd-T1,16.730321632425554,0.02353069146614002,18.1789817359181,0.025568188095524753,18.168611930126165,0.02555360327725199,18.053825191911702,0.025392159201000988,6.392041921615601,48.593822956085205
kdd-T5,11.232840856787949,0.03102994711819875,11.946314935441448,0.03300086998740732,11.946314935441448,0.03300086998740732,11.96753432307934,0.033059487080329665,0.7402312755584717,56.95758891105652
nn5-T3,9.339014363300501,0.14692549687279458,8.716244056283154,0.13712779946741127,8.716244056283154,0.13712779946741127,8.154826341469976,0.1282953281280093,0.11719012260437012,4.2986791133880615
nn5-T2,5.229339520098428,0.1121185647335598,5.161505273310915,0.11066417869487039,5.161505273310915,0.11066417869487039,5.02436109145643,0.10772376743031478,0.15732192993164062,4.795243978500366
kdd-T4,0.24481056747228963,0.024481056747228964,0.25191321960323165,0.025191321960323164,0.25191321960323165,0.025191321960323164,0.25217541362866414,0.025217541362866414,0.743541955947876,50.42611789703369
traffic-T4,0.027686643902176875,0.05596653305473393,0.024939897923797454,0.05041418622154327,0.024939897923797454,0.05041418622154327,0.023891202485345504,0.048294324813716406,2.06831431388855,99.18653106689453
sunspot-T1,33.42703631662226,0.06330878090269366,35.233742444527756,0.0667305728116056,35.67225511999286,0.06756108924241072,35.4300173572788,0.06710230560090681,22.356749057769775,109.0268931388855
traffic-T5,0.01527639661962444,0.03754336844341224,0.015265166486809235,0.03751576919835153,0.015265166486809235,0.03751576919835153,0.014899396027286828,0.036616849415794614,1.7456450462341309,93.4616448879242
weather-T2804,3.5725445028932175,0.10507483832038875,3.579073679071417,0.1052668729138652,3.579073679071417,0.1052668729138652,3.576017089230095,0.10517697321264985,0.7884092330932617,58.06284213066101
traffic-T7,0.024483949294214248,0.06763521904479074,0.024041081482838518,0.0664118273006589,0.024041081482838518,0.0664118273006589,0.023381935443220304,0.06459098188734891,1.8879339694976807,129.41588878631592
tourism-T304,475.39186227904776,0.2963789665081345,461.30035467659025,0.287593737329545,452.7475211442924,0.2822615468480626,425.71095358623336,0.26540583141286367,0.9385337829589844,4.334646940231323
traffic-T6,0.02926573046456224,0.05737253570782638,0.027206790596956836,0.053336190152826576,0.027206790596956836,0.053336190152826576,0.026613043507935315,0.05217220840606805,3.239065170288086,135.36504197120667
weather-T2801,3.6930559462429655,0.11433609740690294,3.6973679472229843,0.11446959588925647,3.6973679472229843,0.11446959588925647,3.689327346273511,0.11422066087534088,0.7623691558837891,96.50856184959412
traffic-T2,0.0222135460386352,0.04936343564141155,0.02254453928728892,0.05009897619397538,0.02254453928728892,0.05009897619397538,0.0220959811009353,0.049102180224300664,3.21814227104187,109.09725379943848
Weather-T2961,3.8284722475465376,0.1280425500851685,3.8180378139738207,0.12769357237370638,3.8180378139738207,0.12769357237370638,3.8226224973855545,0.1278469062670754,0.3407161235809326,26.530950784683228
tourism-T301,295.45193007378106,0.27458357813548423,288.4953377351131,0.2681183436199936,283.8407972926714,0.26379256253965744,277.2547227037664,0.2576716753752476,1.1971499919891357,5.159624814987183
Weather-T2960,3.995389820633209,0.1336250776131508,3.9275617793545186,0.131356581249315,3.9275617793545186,0.131356581249315,3.9203822056010327,0.13111646172578706,1.589285135269165,80.64447116851807
traffic-T3,0.03989097113862886,0.0949558941647914,0.04063918019630154,0.0967369202482779,0.04063918019630154,0.0967369202482779,0.04073393980408132,0.09696248465622785,2.2911741733551025,137.67116403579712
weather-T2800,3.695751453128739,0.11233287091576712,3.6955810151061907,0.11232769042875958,3.6955810151061907,0.11232769042875958,3.6961227083940287,0.1123441552703352,1.4357798099517822,74.16189408302307
traffic-T1,0.03262866571917776,0.0687353396232942,0.03329226699408378,0.07013327784723779,0.03329226699408378,0.07013327784723779,0.03223266968094448,0.06790113688844424,2.2420167922973633,117.85588812828064
weather-T2803,4.898788102356028,0.14117544963562043,4.923440959514242,0.1418859066142433,4.923440959514242,0.1418859066142433,4.9287920919702986,0.1420401179242161,1.4092800617218018,88.7620952129364
pedestrian-T5,294.85988401463237,0.03989445054994349,288.8831876795234,0.03908580539568711,288.8831876795234,0.03908580539568711,288.42754402836147,0.03902415695147632,2.767185926437378,188.26304006576538
pedestrian-T4,336.0360855918649,0.04173324460902445,351.1953279198275,0.043615912558349165,351.1953279198275,0.043615912558349165,350.8322249974932,0.043570817808928616,2.839369773864746,223.34843230247498
electricity-T4,68.93099040537358,0.025590263735354273,75.01707834444342,0.027849691527722317,74.39852110348902,0.02762005544040734,73.32575230798176,0.027221795728155345,17.71960997581482,136.3562560081482
electricity-T5,25.440763416192777,0.019165731474731808,28.577672980249385,0.021528913954034317,28.577672980249385,0.021528913954034317,28.44556069164488,0.02142938751268961,1.4825711250305176,141.48988008499146
saugeenday-T1,12.062080371131064,0.018914976275883743,12.041047177444858,0.018881993378461435,12.041047177444858,0.018881993378461435,11.909291244978395,0.018675382225150375,2.7881789207458496,147.3596429824829
electricity-T1,283.89624794049973,0.030306801049663847,298.0370291216895,0.03181637310302529,298.0370291216895,0.03181637310302529,297.95530605195233,0.0318076489129958,2.0897936820983887,144.96658396720886
pedestrian-T3,259.8853419790117,0.04412314804397482,280.1929807285096,0.04757096447003559,280.1929807285096,0.04757096447003559,281.298104705773,0.0477585916308613,1.5207338333129883,152.14266633987427
pedestrian-T2,365.04636689308694,0.051890030830573836,374.5151411975565,0.05323598311265906,374.5151411975565,0.05323598311265906,372.579861247474,0.05296089001385558,2.286515235900879,145.9458203315735
electricity-T2,170.20260811520794,0.02500958761575679,182.93513453651275,0.026880506273407535,182.93513453651275,0.026880506273407535,181.903187001693,0.0267288718033325,3.016757011413574,152.98597693443298
Weather-T2980,3.1281019820220832,0.09479096915218434,3.142574141993514,0.0952295194543489,3.142574141993514,0.0952295194543489,3.1342653628028754,0.0949777382667538,1.3201379776000977,71.04263877868652
pedestrian-T1,266.5870624446901,0.0478354678709295,280.7309180855904,0.05037339280200797,280.7309180855904,0.05037339280200797,271.8363537179023,0.0487773826875834,2.4077792167663574,150.06843519210815
electricity-T3,173.3451034931861,0.031484015378540633,190.5484361750567,0.03460859161290457,190.5484361750567,0.03460859161290457,187.22374081715137,0.034004739772455155,1.4461491107940674,125.74881887435913
london-T3,0.43398110001894113,0.09067720434996682,0.4267116554756295,0.08915830661839313,0.4267116554756295,0.08915830661839313,0.4269551406038396,0.08920918107058914,1.3523859977722168,104.44764804840088
usBirths-T1,606.6819126137002,0.09823217496983488,602.453086987699,0.09754745579464037,597.3965849505835,0.0967287216565064,573.6705476827433,0.09288707054448564,4.49542498588562,33.1428439617157
london-T2,0.37295718863330335,0.10649834055776794,0.3614267258031031,0.10320580405571189,0.3614267258031031,0.10320580405571189,0.3528850781761797,0.10076672706344365,1.3219058513641357,116.56265711784363
london-T1,0.1990077760306076,0.0679439317277595,0.19963054119827184,0.06815655213324405,0.19846356251683708,0.06775812991356676,0.19804983113115504,0.06761687645310857,16.0399808883667,168.42309617996216
london-T5,0.2774622568665378,0.06352158186145929,0.2771018861005526,0.0634390793929415,0.2771018861005526,0.0634390793929415,0.2785114408268621,0.06376177966557188,3.3699190616607666,151.25558495521545
london-T4,0.5288932836516157,0.11813564785909772,0.49049240406863376,0.10955827898692465,0.49049240406863376,0.10955827898692465,0.4881648372597291,0.10903838466910153,0.7884140014648438,75.61720514297485
london-T6,0.07089594855504354,0.0440074168560171,0.07117083415981493,0.044178047274869604,0.07117083415981493,0.044178047274869604,0.07111997988644503,0.04414648037644012,1.3535470962524414,109.41358590126038
london-T7,0.20071333896067065,0.0663515192052306,0.19774759132250275,0.06537110673045071,0.19774759132250275,0.06537110673045071,0.19805745135508973,0.06547353980246073,1.304776906967163,119.39771318435669
Bitcoin-transactions,178050.48856496997,0.36302902300496676,58989.03963401796,0.1202733763829277,54769.69834836736,0.11167051684011141,53579.95730850049,0.10924474125919138,3.3059401512145996,21.08949899673462
london-T9,0.1718758406833518,0.07424442682842093,0.17502943670485838,0.0756066713889959,0.17502943670485838,0.0756066713889959,0.17434682595808468,0.07531180712279283,1.3329968452453613,108.00848889350891
pedestrain-T6,382.52044903437337,0.058240019645915554,351.16479917249063,0.05346601692638408,351.16479917249063,0.05346601692638408,335.3528950846776,0.05105860156587661,3.9377663135528564,103.18455600738525
